id,text,class,ProcessedText,ProcessedText_length
2493,Interested in a #job in #Richardson Texas? This could be a great fit: https://t.co/CS81xnDmc3 #NowHiring #GetHired #IT #Hiring,0,interested in a #job in #richardson texas? this could be a great fit: https://t.co/cs81xndmc3 #nowhiring #gethired #it #hiring,18
908,Got hired at best buy mobile last week &amp;amp;amp;amp; today I have an interview with FedEx for a customer service rep position! #needthat,1,got hired at best buy mobile last week &amp;amp;amp;amp; today i have an interview with fedex for a customer service rep position! #needthat,23
6665,Today I got a job serving donuts hit on someone drank a whole bottle of wine &amp; almost drunk bought a ticket to Boston for No Pants Day.,1,today i got a job serving donuts hit on someone drank a whole bottle of wine &amp; almost drunk bought a ticket to boston for no pants day.,28
2034,Looking for a great career? Get Hired! https://t.co/1vxCFQSFja  #jobs #trending #jobsearch #career #job #gethired #hired #job #RT #CEO #CFO Join The eCoinNetwork. Learn all about #cryptocurency https://t.co/SV0UOOuy0T #ecoin #Bitcoin #ecoinnetwork #ethereum #tron https://t.co/6yDS133WHI,0,looking for a great career? get hired! https://t.co/1vxcfqsfja  #jobs #trending #jobsearch #career #job #gethired #hired #job #rt #ceo #cfo join the ecoinnetwork. learn all about #cryptocurency https://t.co/sv0uoouy0t #ecoin #bitcoin #ecoinnetwork #ethereum #tron https://t.co/6yds133whi,34
48,Well got laid off from the job and love Madpack so lets give this streaming thing a try. http://t.co/1OyR5N2sou. Stream starting!!!,0,well got laid off from the job and love madpack so lets give this streaming thing a try. http://t.co/1oyr5n2sou. stream starting!!!,21
2263,Looking for a new challenge or feel stuck in a job you hate? We can help! #javascript #java #ruby #angular https://t.co/AuL0e2zuaY,0,looking for a new challenge or feel stuck in a job you hate? we can help! #javascript #java #ruby #angular https://t.co/aul0e2zuay,21
8839,I hate working 12 hours but am grateful for even having the opportunity to get rehired. I love all my patients!!! :),1,i hate working 12 hours but am grateful for even having the opportunity to get rehired. i love all my patients!!! :),22
8541,experienced the most uncomfortable video chat job interview 2day but I got hired aka now I dont have to shower today,1,experienced the most uncomfortable video chat job interview 2day but i got hired aka now i dont have to shower today,21
7420,WELL Im unemployed ... Never got fired before ..... Crying and laughing at the same time . Right as I clock out for vacation too ........,0,well im unemployed ... never got fired before ..... crying and laughing at the same time . right as i clock out for vacation too ........,26
3711,I like my new job. Its fun and my co workers are nice!,1,i like my new job. its fun and my co workers are nice!,13
4064,I got hired in two different places today wtf lol now i have 3 jobs,1,i got hired in two different places today wtf lol now i have 3 jobs,15
1160,Got laid off today fml,0,got laid off today fml,5
5047,This job I got hired to fired me via a text message saying I did not catch on in the first 2 shifts how can anyone catch on that quickly?!,1,this job i got hired to fired me via a text message saying i did not catch on in the first 2 shifts how can anyone catch on that quickly?!,30
9424,WOOOO one step closer to not being unemployed! #hired #wwddd https://t.co/ORocOEKpa0,1,woooo one step closer to not being unemployed! #hired #wwddd https://t.co/orocoekpa0,11
1258,Here is your opportunity to make money from home free tour lets you in the back office http://t.co/V4Eh4ORSy5 #work #workathome,0,here is your opportunity to make money from home free tour lets you in the back office http://t.co/v4eh4orsy5 #work #workathome,20
5784,Its the middle of the night and I started a Twitter. #unemployedprobs,0,its the middle of the night and i started a twitter. #unemployedprobs,12
9408,Okay so tomorrow is when I found out I get hired. Job job job money money money,0,okay so tomorrow is when i found out i get hired. job job job money money money,17
9483,First time ever I am now unemployed...,0,first time ever i am now unemployed...,7
9268,This is a great opportunity! 3 positions in Greenville SC Columbia SC and Macon GA! Share with anyone who might be interested! https://t.co/kQfZx5CbI8,0,this is a great opportunity! 3 positions in greenville sc columbia sc and macon ga! share with anyone who might be interested! https://t.co/kqfzx5cbi8,23
4959,I am in Pittsburgh! Next steps: get an apartment get hired work keep loving life. :),0,i am in pittsburgh! next steps: get an apartment get hired work keep loving life. :),16
5030,My old job already fired my replacement and wants me to come back and help. Oh man Im going to be making mad money this year #6Figures,0,my old job already fired my replacement and wants me to come back and help. oh man im going to be making mad money this year #6figures,27
6546,Got fired today and then they reversed the termination. Still employed baby!,1,got fired today and then they reversed the termination. still employed baby!,12
974,Interested in a #job in #NebraskaCity NE? This could be a great fit: https://t.co/DR8EvBkTZk #NowHiring #GetHired #Manufacturing #Hiring,0,interested in a #job in #nebraskacity ne? this could be a great fit: https://t.co/dr8evbktzk #nowhiring #gethired #manufacturing #hiring,18
4454,i need a job is anyone hiring??,0,i need a job is anyone hiring??,7
9430,WHO IS HIRING IN BUFORD/FB/GAINSEVILLE AREA I am unemployed as all heck.,1,who is hiring in buford/fb/gainseville area i am unemployed as all heck.,12
6574,Got fired from one of my jobs any one know of a place that is hiring,0,got fired from one of my jobs any one know of a place that is hiring,16
6811,I need a new Good job wit set hours *9-5* I cant work random hours once my baby is born!! Anybody job hiring??,0,i need a new good job wit set hours *9-5* i cant work random hours once my baby is born!! anybody job hiring??,23
1098,Looking for a #remote position? We are seeking a #Category Manager for an #IT division #jobs #categorymanagement http://t.co/d3ahhLkGfZ,0,looking for a #remote position? we are seeking a #category manager for an #it division #jobs #categorymanagement http://t.co/d3ahhlkgfz,18
9161,I WASNT FIRED FROM MY JOB I WAS LAID OFF..... BUT U WOULDNT KNOW THE DIFFERENCE,0,i wasnt fired from my job i was laid off..... but u wouldnt know the difference,16
6139,My new position is going to be cake! Good EASY money! Working the first hour then the next 11 hours sitting down being bored lol.,1,my new position is going to be cake! good easy money! working the first hour then the next 11 hours sitting down being bored lol.,25
9183,I am now unemployed called off on my last day,1,i am now unemployed called off on my last day,10
8573,Lost my work card and called my manger the wrong name today. I really kill it with new jobs,1,lost my work card and called my manger the wrong name today. i really kill it with new jobs,19
3449,anyone know of any job openings? ya boy might get fired,0,anyone know of any job openings? ya boy might get fired,11
5399,I wish I had the balls to quit my job who hiring!?!?!?,0,i wish i had the balls to quit my job who hiring!?!?!?,12
8357,So I just find out about 15 ppl got laid off at my job smh guess its time to start looking,0,so i just find out about 15 ppl got laid off at my job smh guess its time to start looking,21
7996,Interested in additional income? DM me I would love to share this business opportunity with you!  #WorkFromHome #SingleMoms #Unemployed,0,interested in additional income? dm me i would love to share this business opportunity with you!  #workfromhome #singlemoms #unemployed,20
3326,I just got fired to get rehired as a cashier lmao,1,i just got fired to get rehired as a cashier lmao,11
4821,I GOT A JOB. AFTER A MONTH AND A HALF OF DESPERATELY SEARCHING AND BEING UNEMPLOYED I GOT A JOB!!! NOT... http://t.co/2ySacheO0R,1,i got a job. after a month and a half of desperately searching and being unemployed i got a job!!! not... http://t.co/2ysacheo0r,22
932,today I got hired on to a new position that Im not even qualified for with a higher pay than I ever wouldve expected.... Im in awe ❤,1,today i got hired on to a new position that im not even qualified for with a higher pay than i ever wouldve expected.... im in awe ❤,28
3696,Oh hey I updated my profile to reflect the move and the new job.,1,oh hey i updated my profile to reflect the move and the new job.,14
5338,RT @Flashy_Words: 6 weeks of unemployment &amp; I accepted a position today. I’m gonna treat myself to drinks &amp; sushi &amp; a pedicure!,1,rt @flashy_words: 6 weeks of unemployment &amp; i accepted a position today. i’m gonna treat myself to drinks &amp; sushi &amp; a pedicure!,23
7162,i was unemployed for less than 1 week this is like going by too fast,1,i was unemployed for less than 1 week this is like going by too fast,15
6171,First week working my new position and already I love everything about it. I feel very blessed! https://t.co/hpAKmW2yhJ,1,first week working my new position and already i love everything about it. i feel very blessed! https://t.co/hpakmw2yhj,18
2016,Ight so I started this new job today right so Im in training class and the big manager dude ask who knows someone that works here this,1,ight so i started this new job today right so im in training class and the big manager dude ask who knows someone that works here this,27
1737,Laid off Friday unemployment office Monday sigh,0,laid off friday unemployment office monday sigh,7
3777,Now I cant go back to sleep because when I go back to Georgia ill be unemployed 😭😩😢😥,0,now i cant go back to sleep because when i go back to georgia ill be unemployed 😭😩😢😥,18
6134,First day at work at my new position went pretty smooth. A lot to take in tho.,1,first day at work at my new position went pretty smooth. a lot to take in tho.,17
6014,@Militarydotcom: Capital One @capitalonejobs wants to hire #veterans : http://t.co/zXuiLC5GFU #hiring #job,0,@militarydotcom: capital one @capitalonejobs wants to hire #veterans : http://t.co/zxuilc5gfu #hiring #job,12
8681,Looking for a new job? Why not work for yourself? Try our free 7 day course &gt;&gt;&gt; http://t.co/6zJyjZ1QU3  #jobsearch #jobs #changeyourlife,0,looking for a new job? why not work for yourself? try our free 7 day course &gt;&gt;&gt; http://t.co/6zjyjz1qu3  #jobsearch #jobs #changeyourlife,22
1094,Today I am searching for a job pretty desperately again need to be busy and getting paid for it...,0,today i am searching for a job pretty desperately again need to be busy and getting paid for it...,19
945,So today I got a new job and at the end of the day they fired the guy who interviewed me and gave me his position + desk. #BallerShit,1,so today i got a new job and at the end of the day they fired the guy who interviewed me and gave me his position + desk. #ballershit,29
3053,I really would consider moving if I hadnt recently started working.,1,i really would consider moving if i hadnt recently started working.,11
8086,Im searching for a company or graphic design firm needing to fill a Graphic Design position in the San Francisco Bay Area #jobs,0,im searching for a company or graphic design firm needing to fill a graphic design position in the san francisco bay area #jobs,23
1978,Been working hard at my new job so I decided to reward myself! gibson #sg #gibson #custom #guitar http://t.co/o3HDIJvfLL,1,been working hard at my new job so i decided to reward myself! gibson #sg #gibson #custom #guitar http://t.co/o3hdijvfll,19
892,Looking for a new #job? Check out these open positions! http://t.co/3XV4XWp6ui,0,looking for a new #job? check out these open positions! http://t.co/3xv4xwp6ui,11
7893,Everything was going great at my new job until they sent me the new hire/orientation email in comic sans. Gonna have to quit now :/,1,everything was going great at my new job until they sent me the new hire/orientation email in comic sans. gonna have to quit now :/,25
4952,OMG. I went in for a job interview today and I just got hired,1,omg. i went in for a job interview today and i just got hired,14
904,Today was a good day! Found out I got the position I wanted &amp; some woman randomly gave me a $5 tip,1,today was a good day! found out i got the position i wanted &amp; some woman randomly gave me a $5 tip,22
8885,So getting laid off kind of sucks! Related anyone hiring?,0,so getting laid off kind of sucks! related anyone hiring?,10
3378,This Week Couldnt Get any Better. #Seahawks Still Playing Return Of The #Sonics &amp; I Got Hired.,1,this week couldnt get any better. #seahawks still playing return of the #sonics &amp; i got hired.,17
3361,I start at Aldo this week AND my best friend got hired there too?! We bout to fuck shit up ;),1,i start at aldo this week and my best friend got hired there too?! we bout to fuck shit up ;),21
6842,Amazon posted a job you might be interested in. Software Development Engineer EC2 Networking - Greater Seattle Ar… http://t.co/b7EepFmcb8,0,amazon posted a job you might be interested in. software development engineer ec2 networking - greater seattle ar… http://t.co/b7eepfmcb8,19
3029,Well the new job barely has work for me too at least Im still getting paid.,1,well the new job barely has work for me too at least im still getting paid.,16
4132,People w/BA are either unemployed or underemployed. This is your opportunity to turn it around http://t.co/7P0fVDrJ,0,people w/ba are either unemployed or underemployed. this is your opportunity to turn it around http://t.co/7p0fvdrj,16
4708,Today is the start of getting up at 430 everyday for workbut I could still be unemployed trying to be the very the best like no one ever was,1,today is the start of getting up at 430 everyday for workbut i could still be unemployed trying to be the very the best like no one ever was,29
4897,Currently seeking new employment.  Anyone know of any places hiring? Willing to work asap,0,currently seeking new employment.  anyone know of any places hiring? willing to work asap,15
923,Got hired  t best buy mobile last week &amp; today I have an interview with FedEx for a customer service rep position! #needthat#,1,got hired  t best buy mobile last week &amp; today i have an interview with fedex for a customer service rep position! #needthat#,24
3343,I got hired at a job last week &amp; quit the next day &amp; skipped two interviews that I had this week. I cant with myself.,1,i got hired at a job last week &amp; quit the next day &amp; skipped two interviews that i had this week. i cant with myself.,26
4693,Its now 4:23 am gotta get up soon for work. HaHa Lol   Im unemployed.    Oh how I love Bed sores.,0,its now 4:23 am gotta get up soon for work. haha lol   im unemployed.    oh how i love bed sores.,25
4080,I got hired with that what these bitches want from a nigga on my voice mail tho...,1,i got hired with that what these bitches want from a nigga on my voice mail tho...,17
6552,I am a 4.0 GPA student w/ lots of experience. I got hired today for $15 an hour. I wonder who will get fired when they raise the wage to $15,1,i am a 4.0 gpa student w/ lots of experience. i got hired today for $15 an hour. i wonder who will get fired when they raise the wage to $15,31
2308,Looking for a #(NEW #POSITION) Associate Director Regulatory Affairs Advertising and Labeling #jobs https://t.co/nVyls7e1Kj,0,looking for a #(new #position) associate director regulatory affairs advertising and labeling #jobs https://t.co/nvyls7e1kj,14
3366,So it seems like I was fired and re-hired and didnt even know it or some shit.,1,so it seems like i was fired and re-hired and didnt even know it or some shit.,17
2306,Looking for a great part-time job? #Housekeeper position in #Columbus #MN --  http://t.co/cOWsX60nFH -- #nowhiring #cleaning #hospitality,0,looking for a great part-time job? #housekeeper position in #columbus #mn --  http://t.co/cowsx60nfh -- #nowhiring #cleaning #hospitality,18
6244,BP International posted a job you might be interested in: Regional Information Security Officer (RISO) GTEL - London United Kingdom GB.,0,bp international posted a job you might be interested in: regional information security officer (riso) gtel - london united kingdom gb.,21
3347,At a job interview this morning an employee peeked around the corner and mouthed YOU DO NOT WANT TO WORK HERE. I was hired. #badsign,1,at a job interview this morning an employee peeked around the corner and mouthed you do not want to work here. i was hired. #badsign,25
9019,I just quit one of my part time jobs to make time for myself. Naturally 8 more positions are available and are interested,0,i just quit one of my part time jobs to make time for myself. naturally 8 more positions are available and are interested,23
7548,I am looking for a job in bangalore. I am unemployed from last 3 months and~ https://t.co/29i7q1jESF #pray #prayer https://t.co/YdXgnBfKJf,0,i am looking for a job in bangalore. i am unemployed from last 3 months and~ https://t.co/29i7q1jesf #pray #prayer https://t.co/ydxgnbfkjf,20
4686,BROWN RECLUSE IN THE BATHROOM AT WORK LETS JUSTS I AM NOW UNEMPLOYED,0,brown recluse in the bathroom at work lets justs i am now unemployed,13
5231,@AlphaTwat Where do you apply for that? I got laid off yesterday.,0,@alphatwat where do you apply for that? i got laid off yesterday.,12
8312,I got hired at a Bangladesh sweatshop. Meet my 9-year-old boss http://t.co/KHFydTBoiZ via @torontostar,1,i got hired at a bangladesh sweatshop. meet my 9-year-old boss http://t.co/khfydtboiz via @torontostar,14
1746,RT @erinannie: How many times have I been laid off? The unemployment commission didnt issue a new PIN. They reactivated my old one. Pat…,0,rt @erinannie: how many times have i been laid off? the unemployment commission didnt issue a new pin. they reactivated my old one. pat…,24
82,I got hired at 2 places.. God is so good yall,1,i got hired at 2 places.. god is so good yall,11
3672,my new job wants me available full-time but only pays me for part-time https://t.co/vW4qyomFKC,1,my new job wants me available full-time but only pays me for part-time https://t.co/vw4qyomfkc,14
2966,So my job just offered me my position full time just after me working two weeks which I did full time..,1,so my job just offered me my position full time just after me working two weeks which i did full time..,21
4957,YOUR HIRED! IF YOU NEED A JOB OR JUST WANT MORE MONEY WATCH THIS: https://t.co/Rjm2d0D6  #unemployed #needajob #needmoney,0,your hired! if you need a job or just want more money watch this: https://t.co/rjm2d0d6  #unemployed #needajob #needmoney,19
9428,Sweet. Im hired now I gotta tell these fucks that I quit,1,sweet. im hired now i gotta tell these fucks that i quit,12
6203,So. God threw me a curveball. I got offered a full time position at LA Fitness earlier this week. Today...I accepted it!,1,so. god threw me a curveball. i got offered a full time position at la fitness earlier this week. today...i accepted it!,22
1351,Interested in a #job in #Mesquite TX? This could be a great fit: https://t.co/OfubySvBJE #jobsearch #Nursing #Hiring,0,interested in a #job in #mesquite tx? this could be a great fit: https://t.co/ofubysvbje #jobsearch #nursing #hiring,17
9316,I am looking for a buyer on 3803 Tulane Ct #Nashville #TN http://t.co/dIQMAzXcKE #realestate http://t.co/pA8hKUqzUg,0,i am looking for a buyer on 3803 tulane ct #nashville #tn http://t.co/diqmazxcke #realestate http://t.co/pa8hkuqzug,15
6952,I Was Fired for Making Fun of Trump https://t.co/8vzN2YLfjA,0,i was fired for making fun of trump https://t.co/8vzn2ylfja,9
5136,I got fired earlier and as soon as the store closed I went back to ask for my job back and they immediately said yes lol,1,i got fired earlier and as soon as the store closed i went back to ask for my job back and they immediately said yes lol,26
7594,JPMorgan Chase &amp; Co. posted a job you might be interested in: Executive Admin Asst - COMMERCIAL BANK - CCB - NY NY - Greater New York Ci...,0,jpmorgan chase &amp; co. posted a job you might be interested in: executive admin asst - commercial bank - ccb - ny ny - greater new york ci...,28
5361,I accepted a position after being unemployed 2 weeks. Pay not up to scale but it is a job.. #NoBamaCare,1,i accepted a position after being unemployed 2 weeks. pay not up to scale but it is a job.. #nobamacare,20
145,My job fired me and just hired me back wtf is my life 😩😂,1,my job fired me and just hired me back wtf is my life 😩😂,14
6727,$ILIV going crazy I took a position yesterday morning $$$,1,$iliv going crazy i took a position yesterday morning $$$,10
8662,Looking for an opportunity to grow and succeed with a top Tampa workplace? #BGHIRES &gt;&gt;&gt; https://t.co/3XdGgYCTEV https://t.co/GYBqv87BCh,0,looking for an opportunity to grow and succeed with a top tampa workplace? #bghires &gt;&gt;&gt; https://t.co/3xdggyctev https://t.co/gybqv87bch,17
4635,i got hired at 678! time to quit todai!#todai #toDIE!!!!,1,i got hired at 678! time to quit todai!#todai #todie!!!!,10
6722,I had my phone interview but the position got mixed up so now i have to wait for someone else to call me and what if they never call.......,0,i had my phone interview but the position got mixed up so now i have to wait for someone else to call me and what if they never call.......,29
344,I am looking to find a fellow wine fan who would like to collaborate on some blog work.  DM me for details.,0,i am looking to find a fellow wine fan who would like to collaborate on some blog work.  dm me for details.,23
4899,I am looking for work.... anyone hiring?  Ive been looking and applying my heart out!,0,i am looking for work.... anyone hiring?  ive been looking and applying my heart out!,16
242,Got hired for a new job today. Pays $4 more than my current job full time + benefits. Moving up in the world!,1,got hired for a new job today. pays $4 more than my current job full time + benefits. moving up in the world!,23
6221,Microsoft posted a job you might be interested in. Berater Systems Management (m/w) - Cologne Area Germany DE via LinkedIn.,0,microsoft posted a job you might be interested in. berater systems management (m/w) - cologne area germany de via linkedin.,20
4071,I GOT HIRED TODAY THE DUDE IS ACTING WEIRD NO WORRIES THE JOB I WANT IS GETTING READY TO CALL ME BAC SO ON IT WAS ON HOLD SOMETHING HAPPEN,1,i got hired today the dude is acting weird no worries the job i want is getting ready to call me bac so on it was on hold something happen,30
1949,I recently started working at a new job and now I have weekends off and a normal schedule and I don’t have to dread the weekend anymore,1,i recently started working at a new job and now i have weekends off and a normal schedule and i don’t have to dread the weekend anymore,27
972,Interested in a #job in #Ohio 20226? This could be a great fit: https://t.co/eLTq7v9hOw #NowHiring #GetHired #Manufacturing #Hiring,0,interested in a #job in #ohio 20226? this could be a great fit: https://t.co/eltq7v9how #nowhiring #gethired #manufacturing #hiring,18
4040,Searching for #work in Iowa City IA? Send your #resume to Department of Veterans Affairs. http://t.co/za2MoXL6sa #gethired,0,searching for #work in iowa city ia? send your #resume to department of veterans affairs. http://t.co/za2moxl6sa #gethired,17
9343,Tomorrow Im going to a conference for my business internship that I still dont know how I got hired for??? What is going on this weekend,1,tomorrow im going to a conference for my business internship that i still dont know how i got hired for??? what is going on this weekend,26
1734,To all of my baseball fan family:I was laid off yesterday and am unemployed 1st time in 20 yrs. Send leads my way pls! @BaseballDo @TepidP,0,to all of my baseball fan family:i was laid off yesterday and am unemployed 1st time in 20 yrs. send leads my way pls! @baseballdo @tepidp,26
2983,Weird state of my life. Yesterday I was being interviewed for a position today I was interviewing people for a position.,1,weird state of my life. yesterday i was being interviewed for a position today i was interviewing people for a position.,21
846,#jobs #unemployed Traveling PICU RN Registered Nurse: Palm Springs CA - Seeking PICU ... http://t.co/6dQlNgBqdn http://t.co/1Jnuthnk56,0,#jobs #unemployed traveling picu rn registered nurse: palm springs ca - seeking picu ... http://t.co/6dqlngbqdn http://t.co/1jnuthnk56,16
383,I am looking for some extra help. I am adding an auto repair technician to my workforce. Email me twonutsmessage@gmail.com,0,i am looking for some extra help. i am adding an auto repair technician to my workforce. email me twonutsmessage@gmail.com,20
4465,In desperate need of a job  anyone know of any places that are hiring ???,0,in desperate need of a job  anyone know of any places that are hiring ???,16
4299,@Kirk_Hinote @catwahler unemployed sorry. Will 🙏4them.,0,@kirk_hinote @catwahler unemployed sorry. will 🙏4them.,6
6529,I Got hired and cause of that shut down shit now I got fired before I started and I was gonna start tomorrow  Lol smh Im mad,1,i got hired and cause of that shut down shit now i got fired before i started and i was gonna start tomorrow  lol smh im mad,28
7882,Just started a new job 2 days ago. Tomorrow already got another job interview . So Ima quit my new job and get the other one 😎😂,1,just started a new job 2 days ago. tomorrow already got another job interview . so ima quit my new job and get the other one 😎😂,27
9319,Looking for a new #job? Check out these open positions! https://t.co/GPYjd9ce5Z,0,looking for a new #job? check out these open positions! https://t.co/gpyjd9ce5z,11
8112,Ashoka posted a job you might be interested in. General Manager Youth Venture - Washington D.C. Metro Area US v… http://t.co/rHJUftmNOL,0,ashoka posted a job you might be interested in. general manager youth venture - washington d.c. metro area us v… http://t.co/rhjuftmnol,21
2252,Looking for office #job #training? @UnitedSouthEnd offers a program that prepares under - and unemployed workers for administrative employment with career potential.  Learn more on their website! https://t.co/cjUz8kn8eG https://t.co/vAcev5fc9n,0,looking for office #job #training? @unitedsouthend offers a program that prepares under - and unemployed workers for administrative employment with career potential.  learn more on their website! https://t.co/cjuz8kn8eg https://t.co/vacev5fc9n,30
1994,Ever since I started working at my new job Ive been watchin reality tv less and less now. I will be watch LHHATL tho next Monday!!!,1,ever since i started working at my new job ive been watchin reality tv less and less now. i will be watch lhhatl tho next monday!!!,26
3328,Got fired for two hours then rehired. Wtff #NOBITCH I need to start looking for a new job,1,got fired for two hours then rehired. wtff #nobitch i need to start looking for a new job,18
1555,alright every who needs to pay me back better do it now cuz I just got fired from my job,0,alright every who needs to pay me back better do it now cuz i just got fired from my job,20
6093,@RaLphy_ReLLo Sears hired me lol,1,@ralphy_rello sears hired me lol,5
3106,So I worked at this yogurt place and quit for another job just emailed today asking if I could come back,0,so i worked at this yogurt place and quit for another job just emailed today asking if i could come back,21
254,Got hired today by just luck. Rewarding my week of sobriety by celebrating being employed again. http://t.co/Qlm6pfvEDV,1,got hired today by just luck. rewarding my week of sobriety by celebrating being employed again. http://t.co/qlm6pfvedv,17
3709,My new job has an office dog. THIS IS THE BEST PLACE ON EARTH. THANK YOU FOR BLESSING ME WITH THIS OPPORTUNITY,1,my new job has an office dog. this is the best place on earth. thank you for blessing me with this opportunity,22
4611,Today I said fuck a job and quit.,0,today i said fuck a job and quit.,8
2995,My new boss is the nicest guy. Actually looking forward to start working,1,my new boss is the nicest guy. actually looking forward to start working,13
1964,my new job started only scheduling me for Monday and Wednesday and like that is not enough money for me at all so I might quit,1,my new job started only scheduling me for monday and wednesday and like that is not enough money for me at all so i might quit,26
8529,Wow I walked into a restaurant today to get a server job and walked out hired to do several websites for them and maybe a lot more.,1,wow i walked into a restaurant today to get a server job and walked out hired to do several websites for them and maybe a lot more.,27
99,I got hired 4 Jamba Juice God is Good,1,i got hired 4 jamba juice god is good,9
7836,Im sitting at my new job 15 minutes before my first shift &amp; its so busy I want to quit.,1,im sitting at my new job 15 minutes before my first shift &amp; its so busy i want to quit.,20
6411,Being laid off this week may just be the best thing that has ever happened to me professionally. I am teeming with ideas!,0,being laid off this week may just be the best thing that has ever happened to me professionally. i am teeming with ideas!,23
7900,Safe to say that I AM JOBLESS rn. lol quit my deli job &amp; still waiting for my training seminar to start my new job.,0,safe to say that i am jobless rn. lol quit my deli job &amp; still waiting for my training seminar to start my new job.,25
928,Got hired to be a music reviewer again next semester but idk if I should take the position or not? Hmm.. decisions decisions.,1,got hired to be a music reviewer again next semester but idk if i should take the position or not? hmm.. decisions decisions.,23
1234,A business opportunity you can work from home and get paid daily!!  http://t.co/pIMK53yJfx,0,a business opportunity you can work from home and get paid daily!!  http://t.co/pimk53yjfx,14
3853,Unemployment is at a 49-year low and I still dont have a job.,0,unemployment is at a 49-year low and i still dont have a job.,13
2234,So technically Im unemployed now. At least until Monday morning. ;),1,so technically im unemployed now. at least until monday morning. ;),11
2164,Searching for #work in Dallas TX? Send your #resume to Dallas Independent School District. http://t.co/1S3CMK1Nw3 #gethired,0,searching for #work in dallas tx? send your #resume to dallas independent school district. http://t.co/1s3cmk1nw3 #gethired,16
5471,I was given a opportunity earlier this week involving my film work. It could risk filming lots of players in the Big 8 and making mixtapes.,1,i was given a opportunity earlier this week involving my film work. it could risk filming lots of players in the big 8 and making mixtapes.,26
7977,Here is a scholarship opportunity for the unemployed or underemployed. Please look into this if your desire is to... https://t.co/REXeVlRUwv,0,here is a scholarship opportunity for the unemployed or underemployed. please look into this if your desire is to... https://t.co/rexevlruwv,20
5816,Im looking to quit teaching after 18 years of being an educator Im looking for my niche? Anyone out there hiring? #myniche,0,im looking to quit teaching after 18 years of being an educator im looking for my niche? anyone out there hiring? #myniche,22
6744,I recently started a new position and I truly feel as though I am at the right place doing the right thing at the right time! #lifeisgreat,1,i recently started a new position and i truly feel as though i am at the right place doing the right thing at the right time! #lifeisgreat,27
4264,Looking for a job in Operations?  is hiring! $1000 bonus - Sign up to drive   #fired #layoff #work https://t.co/doGSHK7SVj https://t.co/CeGPYwMmxX,0,looking for a job in operations?  is hiring! $1000 bonus - sign up to drive   #fired #layoff #work https://t.co/dogshk7svj https://t.co/cegpywmmxx,23
4276,Any of my 🐥 followers need a job? I got two positions available for Fired Up Taco Truck. Hmu. Serious inquiries only please,0,any of my 🐥 followers need a job? i got two positions available for fired up taco truck. hmu. serious inquiries only please,23
5,I was laid off from my last job a year ago tomorrow. It was surprising and scary. Im forever grateful to those that took the time,0,i was laid off from my last job a year ago tomorrow. it was surprising and scary. im forever grateful to those that took the time,26
5569,A client called my phone verbally harassed me &amp; disrespected me. I tell my boss and he blames it on me &amp; says Im the problem so I quit.,0,a client called my phone verbally harassed me &amp; disrespected me. i tell my boss and he blames it on me &amp; says im the problem so i quit.,29
617,Does anybody know someone that is looking to get hired? Microsoft Dynamics CRM Consultant - http://t.co/F71ZI4ekDG #FMTway,0,does anybody know someone that is looking to get hired? microsoft dynamics crm consultant - http://t.co/f71zi4ekdg #fmtway,17
2126,Searching for #work in Orange CA? Send your #resume to Focus Employment Inc.. http://t.co/mn74fbwQ0F #gethired,0,searching for #work in orange ca? send your #resume to focus employment inc.. http://t.co/mn74fbwq0f #gethired,15
5538,Have you Been Laid Off and Need a STABLE Career??? (Lancaster) http://t.co/dEPWzSk4jb,0,have you been laid off and need a stable career??? (lancaster) http://t.co/depwzsk4jb,12
3056,First week at the new job is going well so happy im working again in my industry i think i need to buy some shoe insoles though.,1,first week at the new job is going well so happy im working again in my industry i think i need to buy some shoe insoles though.,27
3975,Literally lost a job and 5 min later got hired somewhere else #peopleskills #closeddoor #openwindow #happy #lucky,1,literally lost a job and 5 min later got hired somewhere else #peopleskills #closeddoor #openwindow #happy #lucky,17
2823,I finally got hire at walmart I been working at walgreens for like 3 and a half months. Tomorrow my last day at walgreens,1,i finally got hire at walmart i been working at walgreens for like 3 and a half months. tomorrow my last day at walgreens,24
1168,Got laid off and rehired by the same people as full time 1-2 weeks later..,1,got laid off and rehired by the same people as full time 1-2 weeks later..,15
3301,Gave my supervisor a evaluation today also I got fired today,0,gave my supervisor a evaluation today also i got fired today,11
6144,With this new position I dont get paid for my 6th shift but I can parlay it to an extra day off.,1,with this new position i dont get paid for my 6th shift but i can parlay it to an extra day off.,22
3609,Temp job was just offered. I wanted to take it but too far. Vehicle in shop.lost the battle but will win this war on unemployment,0,temp job was just offered. i wanted to take it but too far. vehicle in shop.lost the battle but will win this war on unemployment,25
5090,I got my last check from my old job yesterday and will get a check from my new job right on time in exactly two weeks.. that worked out well,1,i got my last check from my old job yesterday and will get a check from my new job right on time in exactly two weeks.. that worked out well,30
4647,Yaaaaas quit my job today and got hired at another 👌👏🙌💯,1,yaaaaas quit my job today and got hired at another 👌👏🙌💯,11
8166,Ok.Im job seeking.Not currently working. Ive been told by hr pros recruiters to tell my network friends FB. Didnt tell LinkedIn. (1),0,ok.im job seeking.not currently working. ive been told by hr pros recruiters to tell my network friends fb. didnt tell linkedin. (1),22
